id,productId,name,sale_price,original_price,default_style
4707,2368,"White",null,806,1
4708,2368,"Teal",null,806,0
4709,2369,"Tan",null,508,1
4710,2369,"Salmon",455,508,0
4711,2369,"Azure",null,508,0
4712,2369,"Salmon",388,508,0
4713,2370,"White",null,907,1
4714,2370,"Blue",null,907,0
4715,2370,"Lime",null,907,0
4716,2370,"Yellow",null,907,0
4717,2371,"Blue",null,703,1
4718,2371,"Grey",null,703,0
4719,2371,"White",null,703,0
4720,2372,"Grey",null,51,1
4721,2373,"Ivory",null,658,1
4722,2373,"Teal",null,658,0
4723,2373,"Ivory",null,658,0
4724,2373,"Turquoise",null,658,0
4725,2374,"Mint green",null,302,1
4726,2374,"Magenta",null,302,0
4727,2375,"Purple",null,523,1
4728,2375,"Lavender",242,522,0
4729,2375,"Grey",null,523,0
4730,2375,"Plum",null,523,0
4731,2376,"Black",725,982,1
4732,2377,"Olive",null,474,1
4733,2377,"Ivory",null,474,0
4734,2377,"Black",null,474,0
4735,2377,"Azure",null,474,0
4736,2378,"Green",null,511,1
4737,2380,"Black",null,173,1
4738,2380,"White",157,173,0
4739,2380,"Orchid",null,129,0
4740,2380,"Maroon",null,173,0
4741,2381,"Black",null,91,1
4742,2381,"Purple",30,91,0
4743,2384,"Purple",null,160,1
4744,2384,"Gold",null,160,0
4745,2384,"Azure",69,160,0
4746,2384,"Blue",null,160,0
4747,2384,"Lavender",68,160,0
4748,2385,"Turquoise",null,784,1
4749,2385,"Salmon",null,1161,0
4750,2386,"Olive",null,182,1
4751,2387,"Green",null,745,1
4752,2387,"Orange",null,745,0
4753,2387,"Lime",null,821,0
4754,2388,"Turquoise",null,613,1
4755,2388,"Magenta",null,712,0
4756,2389,"Violet",null,613,1
4757,2389,"Green",null,613,0
4758,2389,"Red",null,613,0
4759,2389,"Azure",null,613,0
4760,2391,"Indigo",null,819,1
4761,2391,"Plum",null,819,0
4762,2391,"Fuchsia",null,819,0
4763,2391,"Ivory",null,819,0
4764,2391,"Indigo",134,819,0
4765,2392,"Azure",null,588,1
4766,2392,"Lime",79,833,0
4767,2394,"Gold",null,62,1
4768,2394,"Azure",null,62,0
4769,2394,"Gold",null,62,0
4770,2395,"Plum",null,702,1
4771,2396,"Ivory",null,621,1
4772,2396,"Azure",null,621,0
4773,2396,"Silver",null,621,0
4774,2397,"Teal",null,987,1
4775,2397,"Lime",null,839,0
4776,2397,"Grey",14,593,0
4777,2398,"Turquoise",null,552,1
4778,2398,"Violet",null,393,0
4779,2399,"Teal",null,460,1
4780,2399,"Black",null,460,0
4781,2399,"Indigo",null,460,0
4782,2399,"Green",null,460,0
4783,2400,"Purple",null,951,1
4784,2400,"Orange",null,951,0
4785,2403,"Lime",null,463,1
4786,2404,"Maroon",null,203,1
4787,2405,"Indigo",null,176,1
4788,2405,"Pink",null,176,0
4789,2405,"Turquoise",null,176,0
4790,2405,"Plum",null,176,0
4791,2405,"Orange",null,176,0
4792,2405,"Purple",null,176,0
4793,2406,"Cyan",null,705,1
4794,2407,"Magenta",null,576,1
4795,2407,"Red",null,576,0
4796,2408,"Turquoise",null,763,1
4797,2409,"Black",null,84,1
4798,2410,"Yellow",null,666,1
4799,2411,"Grey",59,67,1
4800,2411,"Red",null,88,0
4801,2411,"Pink",null,88,0
4802,2412,"Orchid",null,353,1
4803,2412,"Gold",null,353,0
4804,2412,"Turquoise",null,353,0
4805,2413,"Ivory",null,390,1
4806,2414,"Gold",null,133,1
4807,2415,"Gold",null,849,1
4808,2416,"Olive",null,309,1
4809,2416,"Pink",null,309,0
4810,2417,"Black",null,857,1
4811,2417,"Gold",null,857,0
4812,2417,"Turquoise",null,857,0
4813,2417,"Lavender",128,857,0
4814,2417,"Orchid",null,857,0
4815,2417,"Fuchsia",null,1000,0
4816,2418,"Lavender",null,451,1
4817,2418,"Tan",null,451,0
4818,2420,"Mint green",615,624,1
4819,2421,"Magenta",null,687,1
4820,2421,"Cyan",null,687,0
4821,2421,"Grey",null,687,0
4822,2421,"Teal",null,687,0
4823,2421,"Cyan",null,687,0
4824,2424,"Lavender",null,551,1
4825,2425,"Azure",null,671,1
4826,2426,"Grey",null,492,1
4827,2426,"Purple",null,475,0
4828,2427,"Cyan",null,191,1
4829,2428,"Turquoise",null,581,1
4830,2429,"Orange",null,760,1
4831,2430,"Cyan",null,453,1
4832,2431,"Violet",null,314,1
4833,2431,"Lime",null,314,0
4834,2432,"Grey",null,557,1
4835,2432,"White",null,557,0
4836,2433,"Maroon",68,408,1
4837,2433,"Maroon",null,408,0
4838,2433,"Silver",null,408,0
4839,2434,"Gold",null,289,1
4840,2434,"Fuchsia",null,348,0
4841,2435,"Orchid",null,223,1
4842,2436,"Lavender",null,548,1
4843,2436,"Mint green",null,548,0
4844,2436,"White",null,548,0
4845,2436,"Red",null,548,0
4846,2437,"Fuchsia",null,66,1
4847,2437,"Teal",null,67,0
4848,2437,"Violet",null,93,0
4849,2437,"Red",null,34,0
4850,2437,"Azure",null,66,0
4851,2438,"Salmon",null,566,1
4852,2439,"Silver",null,494,1
4853,2439,"Plum",null,462,0
4854,2439,"Lime",null,462,0
4855,2439,"Lime",null,430,0
4856,2441,"Magenta",null,833,1
4857,2441,"Cyan",null,833,0
4858,2441,"Plum",null,833,0
4859,2442,"Salmon",null,385,1
4860,2443,"Cyan",null,886,1
4861,2444,"Indigo",null,782,1
4862,2444,"Ivory",null,782,0
4863,2444,"Salmon",504,782,0
4864,2444,"Gold",null,782,0
4865,2445,"Pink",null,328,1
4866,2445,"Fuchsia",null,328,0
4867,2445,"Blue",null,328,0
4868,2446,"White",null,477,1
4869,2447,"Salmon",386,621,1
4870,2447,"Teal",254,621,0
4871,2447,"Orchid",null,621,0
4872,2447,"Orange",null,621,0
4873,2448,"Tan",null,385,1
4874,2449,"Silver",null,772,1
4875,2453,"Ivory",null,849,1
4876,2453,"Pink",null,849,0
4877,2454,"Orchid",null,347,1
4878,2456,"Orange",null,103,1
4879,2456,"Tan",null,103,0
4880,2458,"Black",null,422,1
4881,2458,"Orchid",null,422,0
4882,2458,"Turquoise",null,422,0
4883,2458,"Yellow",null,422,0
4884,2460,"Orange",null,493,1
4885,2460,"Azure",null,493,0
4886,2460,"Tan",null,493,0
4887,2460,"Purple",null,493,0
4888,2460,"Silver",null,493,0
4889,2460,"Silver",null,493,0
4890,2461,"Orchid",null,57,1
4891,2461,"Sky blue",null,47,0
4892,2461,"Ivory",null,47,0
4893,2461,"Teal",null,47,0
4894,2462,"White",null,697,1
4895,2462,"Violet",null,697,0
4896,2462,"Salmon",null,697,0
4897,2462,"Grey",null,697,0
4898,2463,"Turquoise",null,967,1
4899,2464,"Silver",null,839,1
4900,2466,"Yellow",201,239,1
4901,2466,"Silver",5,239,0
4902,2466,"Yellow",null,239,0
4903,2467,"Magenta",null,147,1
4904,2469,"Orange",null,75,1
4905,2470,"Blue",null,12,1
4906,2470,"White",null,12,0
4907,2470,"Plum",1,12,0
4908,2471,"Purple",null,563,1
4909,2471,"Olive",null,563,0
4910,2473,"White",null,85,1
4911,2473,"Black",null,85,0
4912,2473,"Indigo",null,85,0
4913,2473,"Olive",null,85,0
4914,2473,"Plum",null,85,0
4915,2473,"Violet",null,85,0
4916,2473,"White",null,100,0
4917,2474,"Black",null,520,1
4918,2474,"Maroon",439,512,0
4919,2474,"Indigo",null,512,0
4920,2474,"Orchid",null,512,0
4921,2477,"Cyan",null,49,1
4922,2477,"White",null,49,0
4923,2478,"Fuchsia",null,286,1
4924,2478,"Red",141,199,0
4925,2478,"Turquoise",null,286,0
4926,2478,"Violet",null,286,0
4927,2478,"Sky blue",null,286,0
4928,2478,"Blue",91,286,0
4929,2478,"Orchid",35,392,0
4930,2479,"Olive",null,365,1
4931,2479,"Red",null,365,0
4932,2479,"Yellow",null,365,0
4933,2479,"Purple",null,365,0
4934,2479,"Fuchsia",null,365,0
4935,2480,"Blue",null,201,1
4936,2480,"Red",166,201,0
4937,2480,"Green",null,201,0
4938,2481,"Orchid",null,617,1
4939,2481,"Azure",null,617,0
4940,2482,"Pink",null,131,1
4941,2482,"Orange",null,113,0
4942,2483,"Plum",283,289,1
4943,2484,"Cyan",null,134,1
4944,2485,"Purple",null,548,1
4945,2485,"Plum",null,548,0
4946,2485,"Silver",null,418,0
4947,2486,"Sky blue",null,640,1
4948,2487,"Gold",null,441,1
4949,2487,"Olive",null,430,0
4950,2488,"Turquoise",null,155,1
4951,2488,"Orchid",null,155,0
4952,2488,"Black",null,155,0
4953,2489,"Magenta",null,206,1
4954,2489,"Violet",null,206,0
4955,2490,"Yellow",null,604,1
4956,2490,"Green",null,425,0
4957,2491,"Orchid",null,317,1
4958,2491,"Sky blue",null,317,0
4959,2492,"Silver",null,586,1
4960,2493,"Purple",null,473,1
4961,2493,"Sky blue",null,473,0
4962,2493,"Red",null,473,0
4963,2493,"Ivory",null,423,0
4964,2493,"Mint green",null,473,0
4965,2494,"Yellow",null,700,1
4966,2495,"Fuchsia",null,189,1
4967,2495,"Purple",null,189,0
4968,2495,"Purple",null,230,0
4969,2496,"Purple",null,623,1
4970,2496,"Turquoise",null,623,0
4971,2496,"Azure",null,623,0
4972,2496,"Cyan",null,447,0
4973,2496,"Turquoise",null,623,0
4974,2498,"Sky blue",null,548,1
4975,2498,"Pink",null,548,0
4976,2498,"Yellow",null,548,0
4977,2499,"Orchid",null,571,1
4978,2501,"Maroon",null,316,1
4979,2504,"Olive",null,262,1
4980,2504,"Violet",null,262,0
4981,2504,"Azure",null,262,0
4982,2504,"Yellow",null,262,0
4983,2505,"Indigo",null,236,1
4984,2506,"Plum",null,206,1
4985,2506,"Silver",null,206,0
4986,2507,"Teal",279,533,1
4987,2507,"Lavender",72,533,0
4988,2507,"Violet",null,533,0
4989,2507,"Salmon",null,533,0
4990,2508,"Teal",567,831,1
4991,2509,"Turquoise",null,454,1
4992,2509,"Violet",null,454,0
4993,2510,"Mint green",null,652,1
4994,2510,"Magenta",null,652,0
4995,2510,"Yellow",null,652,0
4996,2511,"Orchid",null,164,1
4997,2511,"Teal",null,164,0
4998,2512,"Pink",null,357,1
4999,2512,"Maroon",57,357,0
5000,2513,"Turquoise",null,104,1
5001,2513,"Blue",null,104,0
5002,2514,"Mint green",null,85,1
5003,2517,"Orchid",null,828,1
5004,2517,"Maroon",null,828,0
5005,2517,"Silver",null,828,0
5006,2517,"Yellow",null,828,0
5007,2517,"Orange",null,828,0
5008,2518,"Green",null,818,1
5009,2518,"Fuchsia",null,818,0
5010,2519,"Lime",null,524,1
5011,2519,"Cyan",null,524,0
5012,2520,"Gold",null,456,1
5013,2520,"Purple",null,456,0
5014,2520,"Grey",null,433,0
5015,2522,"White",null,192,1
5016,2522,"Blue",null,192,0
5017,2522,"Mint green",null,192,0
5018,2522,"Pink",null,192,0
5019,2523,"Azure",null,928,1
5020,2523,"Sky blue",null,928,0
5021,2523,"Olive",null,928,0
5022,2523,"Red",null,928,0
5023,2523,"Black",null,928,0
5024,2523,"Sky blue",null,928,0
5025,2524,"Pink",null,155,1
5026,2524,"Salmon",null,155,0
5027,2525,"Violet",null,70,1
5028,2525,"Silver",null,70,0
5029,2527,"Sky blue",null,174,1
5030,2528,"Grey",null,477,1
5031,2528,"Indigo",null,477,0
5032,2529,"Purple",null,242,1
5033,2530,"Olive",null,525,1
5034,2530,"Olive",336,525,0
5035,2533,"Fuchsia",null,361,1
5036,2534,"Purple",null,803,1
5037,2534,"Blue",null,803,0
5038,2535,"Indigo",null,689,1
5039,2535,"Violet",null,499,0
5040,2536,"Black",null,998,1
5041,2536,"Salmon",null,998,0
5042,2536,"Salmon",null,998,0
5043,2537,"Olive",null,164,1
5044,2537,"Purple",null,164,0
5045,2538,"Cyan",null,856,1
5046,2539,"Maroon",null,52,1
5047,2539,"Azure",35,49,0
5048,2539,"Fuchsia",null,52,0
5049,2539,"Lavender",1,52,0
5050,2539,"Orchid",null,52,0
5051,2540,"Fuchsia",null,810,1
5052,2540,"Lime",null,810,0
5053,2541,"Yellow",null,63,1
5054,2542,"Teal",null,209,1
5055,2542,"Lime",null,209,0
5056,2542,"Grey",null,209,0
5057,2542,"Maroon",null,209,0
5058,2543,"Orchid",null,288,1
5059,2543,"Mint green",null,288,0
5060,2543,"White",null,288,0
5061,2543,"Violet",null,288,0
5062,2544,"Plum",null,486,1
5063,2544,"Grey",null,486,0
5064,2544,"Plum",null,376,0
5065,2544,"Gold",null,486,0
5066,2545,"Cyan",null,144,1
5067,2545,"Magenta",null,144,0
5068,2546,"Blue",null,737,1
5069,2548,"Fuchsia",null,724,1
5070,2548,"Magenta",null,724,0
5071,2549,"Purple",null,821,1
5072,2550,"Cyan",null,94,1
5073,2550,"Olive",null,94,0
5074,2551,"Maroon",null,247,1
5075,2551,"Pink",102,159,0
5076,2553,"Olive",443,876,1
5077,2553,"Silver",null,876,0
5078,2554,"Violet",null,781,1
5079,2555,"Tan",null,419,1
5080,2557,"Orange",null,136,1
5081,2557,"Sky blue",null,136,0
5082,2557,"Lavender",null,136,0
5083,2559,"Sky blue",null,196,1
5084,2560,"Gold",null,668,1
5085,2562,"Sky blue",null,401,1
5086,2562,"White",null,401,0
5087,2563,"Silver",null,575,1
5088,2563,"Yellow",null,575,0
5089,2563,"Azure",null,575,0
5090,2563,"Olive",null,541,0
5091,2564,"Silver",106,686,1
5092,2564,"Lime",null,686,0
5093,2565,"Pink",null,463,1
5094,2565,"Yellow",null,463,0
5095,2566,"Plum",516,832,1
5096,2566,"Orchid",194,832,0
5097,2566,"Yellow",null,986,0
5098,2567,"Indigo",null,172,1
5099,2567,"Teal",null,257,0
5100,2567,"Tan",null,172,0
5101,2568,"Blue",null,658,1
5102,2568,"Sky blue",null,658,0
5103,2569,"Grey",null,645,1
5104,2569,"Ivory",null,456,0
5105,2570,"Black",null,807,1
5106,2570,"Blue",null,807,0
5107,2570,"Fuchsia",null,975,0
5108,2570,"Pink",null,807,0
5109,2570,"Mint green",null,929,0
5110,2571,"Blue",54,257,1
5111,2573,"White",null,627,1
5112,2573,"Silver",560,627,0
5113,2574,"Indigo",null,342,1
5114,2574,"Olive",301,342,0
5115,2574,"Tan",null,342,0
5116,2574,"Purple",null,342,0
5117,2576,"Grey",null,307,1
5118,2576,"Turquoise",null,307,0
5119,2577,"Black",null,704,1
5120,2578,"Tan",null,102,1
5121,2580,"Lavender",null,791,1
5122,2580,"Salmon",null,791,0
5123,2581,"Lime",null,80,1
5124,2581,"Azure",null,80,0
5125,2582,"Turquoise",null,395,1
5126,2583,"Olive",null,671,1
5127,2583,"Green",null,671,0
5128,2583,"Lime",null,671,0
5129,2584,"Green",null,399,1
5130,2585,"Ivory",null,193,1
5131,2586,"Lime",null,279,1
5132,2586,"Ivory",null,279,0
5133,2586,"Maroon",null,279,0
5134,2586,"Violet",null,279,0
5135,2587,"Blue",null,684,1
5136,2587,"Violet",null,684,0
5137,2587,"Orange",null,684,0
5138,2589,"Orchid",null,861,1
5139,2589,"Mint green",null,861,0
5140,2591,"Red",null,21,1
5141,2591,"Azure",null,21,0
5142,2593,"Salmon",null,65,1
5143,2594,"Turquoise",null,819,1
5144,2594,"Purple",null,505,0
5145,2594,"Salmon",null,819,0
5146,2595,"Cyan",null,533,1
5147,2595,"Red",null,533,0
5148,2595,"Lime",null,533,0
5149,2595,"Ivory",null,557,0
5150,2595,"Green",null,533,0
5151,2597,"Red",166,429,1
5152,2599,"Teal",null,961,1
5153,2599,"Green",906,961,0
5154,2599,"White",null,961,0
5155,2599,"Gold",null,961,0
5156,2599,"Indigo",null,961,0
5157,2600,"Olive",null,816,1
5158,2600,"Olive",null,816,0
5159,2600,"Olive",221,816,0
5160,2600,"Blue",null,816,0
5161,2601,"Fuchsia",null,860,1
5162,2601,"Mint green",83,860,0
5163,2602,"Salmon",null,167,1
5164,2602,"Silver",null,167,0
5165,2603,"Olive",null,686,1
5166,2604,"Indigo",null,417,1
5167,2606,"Yellow",null,535,1
5168,2606,"Tan",null,535,0
5169,2607,"Azure",null,242,1
5170,2608,"Lime",615,879,1
5171,2608,"Pink",null,879,0
5172,2608,"Cyan",null,879,0
5173,2610,"Maroon",426,550,1
5174,2610,"Plum",null,550,0
5175,2611,"Indigo",null,810,1
5176,2611,"Lavender",null,810,0
5177,2611,"Orchid",null,810,0
5178,2611,"Cyan",null,810,0
5179,2611,"Silver",null,810,0
5180,2614,"Sky blue",null,793,1
5181,2614,"Purple",null,793,0
5182,2614,"Fuchsia",null,793,0
5183,2614,"Ivory",null,793,0
5184,2617,"Tan",null,593,1
5185,2617,"White",null,593,0
5186,2617,"Orchid",null,593,0
5187,2617,"Fuchsia",null,593,0
5188,2618,"Azure",null,316,1
5189,2618,"Purple",226,316,0
5190,2618,"Purple",null,316,0
5191,2619,"Violet",null,623,1
5192,2619,"Cyan",null,623,0
5193,2619,"White",null,560,0
5194,2622,"Ivory",null,868,1
5195,2623,"Plum",null,344,1
5196,2623,"Maroon",null,409,0
5197,2623,"Grey",null,344,0
5198,2623,"Tan",null,344,0
5199,2625,"Violet",null,139,1
5200,2625,"Ivory",null,139,0
5201,2626,"White",null,907,1
5202,2629,"Violet",null,532,1
5203,2629,"Yellow",null,532,0
5204,2629,"Tan",null,532,0
5205,2630,"Azure",null,4,1
5206,2630,"Gold",null,4,0
5207,2630,"Fuchsia",null,4,0
5208,2630,"Red",null,4,0
5209,2632,"Turquoise",715,985,1
5210,2632,"Yellow",null,985,0
5211,2632,"Grey",null,625,0
5212,2633,"Cyan",97,520,1
5213,2633,"Plum",null,520,0
5214,2633,"Orchid",null,520,0
5215,2634,"Purple",null,545,1
5216,2634,"Blue",null,545,0
5217,2634,"Magenta",null,545,0
5218,2634,"Yellow",null,545,0
5219,2634,"Maroon",null,545,0
5220,2635,"Turquoise",null,270,1
5221,2635,"Tan",null,292,0
5222,2635,"Tan",null,292,0
5223,2635,"Lavender",153,292,0
5224,2636,"Ivory",null,647,1
5225,2636,"Mint green",null,647,0
5226,2636,"Sky blue",74,647,0
5227,2637,"Yellow",null,732,1
5228,2637,"Orchid",null,732,0
5229,2637,"Turquoise",527,732,0
5230,2638,"Orchid",null,458,1
5231,2638,"Pink",null,458,0
5232,2639,"Lime",null,997,1
5233,2640,"Magenta",null,122,1
5234,2640,"Ivory",null,122,0
5235,2642,"White",null,857,1
5236,2642,"White",null,857,0
5237,2642,"Sky blue",null,857,0
5238,2643,"Fuchsia",null,358,1
5239,2643,"Red",null,358,0
5240,2643,"Purple",null,358,0
5241,2643,"Maroon",null,358,0
5242,2644,"Ivory",null,56,1
5243,2644,"Violet",24,56,0
5244,2645,"Teal",null,81,1
5245,2646,"Mint green",null,187,1
5246,2646,"Yellow",null,187,0
5247,2647,"Tan",null,917,1
5248,2648,"Salmon",null,951,1
5249,2648,"Violet",null,908,0
5250,2649,"Cyan",null,554,1
5251,2649,"Grey",null,616,0
5252,2649,"Violet",null,554,0
5253,2649,"Violet",null,342,0
5254,2651,"Fuchsia",null,575,1
5255,2652,"Cyan",264,567,1
5256,2652,"Olive",null,567,0
5257,2652,"Gold",280,567,0
5258,2652,"Silver",null,567,0
5259,2652,"Black",null,567,0
5260,2653,"Orange",null,585,1
5261,2653,"Gold",null,585,0
5262,2654,"Gold",null,224,1
5263,2654,"Maroon",null,224,0
5264,2654,"Teal",null,224,0
5265,2654,"Olive",null,224,0
5266,2655,"Green",82,171,1
5267,2658,"Green",null,150,1
5268,2660,"Silver",null,853,1
5269,2661,"Tan",null,889,1
5270,2662,"Ivory",null,141,1
5271,2663,"Violet",null,427,1
5272,2664,"Ivory",null,502,1
5273,2664,"Pink",null,846,0
5274,2664,"Yellow",null,846,0
5275,2665,"Grey",null,476,1
5276,2665,"Teal",null,476,0
5277,2666,"Grey",null,896,1
5278,2666,"Maroon",null,896,0
5279,2667,"Azure",null,189,1
5280,2668,"Tan",null,80,1
5281,2668,"Blue",31,80,0
5282,2668,"Purple",null,80,0
5283,2669,"Red",61,116,1
5284,2670,"Gold",null,741,1
5285,2670,"Black",null,881,0
5286,2670,"Orange",79,675,0
5287,2671,"Teal",null,768,1
5288,2671,"Violet",null,768,0
5289,2672,"Cyan",null,996,1
5290,2672,"Yellow",null,996,0
5291,2672,"Salmon",null,996,0
5292,2672,"Magenta",null,996,0
5293,2672,"Black",null,996,0
5294,2673,"Orange",null,311,1
5295,2674,"Violet",null,267,1
5296,2675,"Yellow",null,403,1
5297,2677,"Green",674,705,1
5298,2677,"Teal",null,705,0
5299,2677,"Orange",null,705,0
5300,2677,"White",null,705,0
5301,2678,"Orchid",null,548,1
5302,2678,"Teal",null,548,0
5303,2679,"Fuchsia",null,74,1
5304,2680,"White",null,1313,1
5305,2680,"Plum",null,879,0
5306,2680,"Tan",null,879,0
5307,2682,"Orchid",null,369,1
5308,2682,"Sky blue",null,369,0
5309,2683,"Cyan",null,117,1
5310,2683,"Orange",55,137,0
5311,2684,"Mint green",null,252,1
5312,2684,"Orange",null,252,0
5313,2684,"Mint green",null,252,0
5314,2685,"Lime",null,876,1
5315,2686,"Tan",null,372,1
5316,2686,"Azure",214,285,0
5317,2689,"Turquoise",null,283,1
5318,2690,"Mint green",38,472,1
5319,2690,"Red",null,464,0
5320,2690,"Orchid",null,464,0
5321,2690,"Red",null,464,0
5322,2690,"Tan",331,464,0
5323,2692,"Gold",null,387,1
5324,2692,"White",null,427,0
5325,2692,"Magenta",249,387,0
5326,2692,"Blue",null,387,0
5327,2692,"Orchid",null,387,0
5328,2692,"Yellow",null,387,0
5329,2693,"Indigo",null,1057,1
5330,2693,"Violet",null,859,0
5331,2698,"Magenta",null,641,1
5332,2698,"Ivory",null,641,0
5333,2698,"Plum",175,641,0
5334,2699,"Red",null,223,1
5335,2699,"Yellow",null,223,0
5336,2700,"Turquoise",null,298,1
5337,2701,"Gold",null,156,1
5338,2702,"Lavender",null,81,1
5339,2702,"Yellow",11,81,0
5340,2702,"Tan",null,81,0
5341,2703,"White",null,261,1
5342,2705,"Green",null,185,1
5343,2705,"Indigo",null,185,0
5344,2706,"Blue",null,669,1
5345,2706,"Blue",null,669,0
5346,2707,"Yellow",null,37,1
5347,2708,"Black",361,653,1
5348,2708,"Ivory",null,682,0
5349,2708,"Violet",610,682,0
5350,2709,"Green",null,155,1
5351,2710,"Azure",null,248,1
5352,2710,"Black",null,248,0
5353,2710,"Fuchsia",null,248,0
5354,2711,"Yellow",null,857,1
5355,2712,"Violet",null,280,1
5356,2712,"Green",null,280,0
5357,2712,"Maroon",null,280,0
5358,2713,"Black",null,296,1
5359,2713,"Fuchsia",null,296,0
5360,2713,"Maroon",null,296,0
5361,2714,"Green",null,295,1
5362,2714,"Orchid",null,295,0
5363,2718,"White",null,607,1
5364,2718,"Ivory",null,431,0
5365,2718,"Blue",null,607,0
5366,2718,"Green",null,607,0
5367,2719,"Fuchsia",null,542,1
5368,2720,"Silver",null,938,1
5369,2720,"Sky blue",null,938,0
5370,2720,"Green",null,1111,0
5371,2721,"Blue",null,953,1
5372,2721,"Olive",74,953,0
5373,2722,"Grey",null,781,1
5374,2725,"Red",null,180,1
5375,2725,"Teal",null,180,0
5376,2725,"Grey",null,180,0
5377,2725,"Salmon",139,180,0
5378,2727,"Violet",null,971,1
5379,2727,"Indigo",null,971,0
5380,2727,"Sky blue",null,971,0
5381,2727,"Plum",null,971,0
5382,2728,"Red",null,229,1
5383,2728,"Sky blue",null,229,0
5384,2729,"Orange",null,508,1
5385,2729,"Yellow",null,508,0
5386,2730,"Green",null,901,1
5387,2730,"Tan",null,901,0
5388,2730,"Magenta",null,901,0
5389,2730,"Maroon",null,901,0
5390,2732,"Fuchsia",null,792,1
5391,2732,"Sky blue",null,792,0
5392,2733,"Orchid",null,767,1
5393,2733,"Maroon",null,767,0
5394,2734,"Lavender",null,407,1
5395,2735,"Azure",null,685,1
5396,2735,"Orange",null,685,0
5397,2735,"Lavender",null,685,0
5398,2736,"Fuchsia",null,715,1
5399,2737,"Teal",null,736,1
5400,2737,"Silver",null,736,0
5401,2737,"Black",null,736,0
5402,2737,"Azure",null,736,0
5403,2738,"Lime",123,215,1
5404,2738,"Orchid",null,215,0
5405,2739,"White",null,702,1
5406,2739,"Mint green",573,702,0
5407,2740,"Purple",null,365,1
5408,2740,"Olive",null,365,0
5409,2741,"Orange",null,759,1
5410,2741,"Teal",null,759,0
5411,2741,"Violet",null,759,0
5412,2741,"Yellow",558,759,0
5413,2742,"Sky blue",null,828,1
5414,2742,"Fuchsia",null,828,0
5415,2743,"Azure",null,777,1
5416,2743,"Yellow",null,777,0
5417,2743,"Lavender",null,777,0
5418,2744,"Silver",null,358,1
5419,2744,"Grey",null,358,0
5420,2744,"Azure",null,358,0
5421,2745,"Teal",null,23,1
5422,2746,"White",null,971,1
5423,2746,"Black",null,797,0
5424,2746,"Silver",null,797,0
5425,2746,"Green",null,797,0
5426,2746,"Pink",null,797,0
5427,2747,"Yellow",null,685,1
5428,2747,"Tan",null,685,0
5429,2748,"Silver",null,883,1
5430,2748,"Gold",null,883,0
5431,2748,"Teal",null,883,0
5432,2749,"Cyan",null,529,1
5433,2749,"Azure",null,529,0
5434,2750,"Black",null,342,1
5435,2750,"Olive",null,342,0
5436,2751,"Lavender",null,685,1
5437,2751,"Salmon",null,685,0
5438,2751,"Turquoise",null,685,0
5439,2753,"Violet",null,260,1
5440,2756,"White",null,406,1
5441,2756,"Indigo",null,406,0
5442,2756,"Grey",null,406,0
5443,2756,"Azure",null,406,0
5444,2756,"Grey",null,558,0
5445,2756,"Magenta",null,406,0
5446,2757,"Magenta",null,320,1
5447,2757,"Mint green",null,389,0
5448,2758,"Azure",null,239,1
5449,2758,"Red",null,417,0
5450,2758,"Azure",null,417,0
5451,2758,"Fuchsia",null,417,0
5452,2758,"Olive",null,238,0
5453,2758,"Teal",null,417,0
5454,2758,"Silver",null,417,0
5455,2759,"Orange",null,436,1
5456,2761,"Plum",54,483,1
5457,2761,"Gold",null,399,0
5458,2762,"Black",null,495,1
5459,2762,"Sky blue",null,495,0
5460,2763,"Salmon",null,223,1
5461,2764,"Yellow",null,925,1
5462,2765,"Orange",null,686,1
5463,2766,"Indigo",null,697,1
5464,2766,"Plum",null,697,0
5465,2767,"Magenta",216,366,1
5466,2767,"Grey",null,366,0
5467,2768,"Indigo",null,178,1
5468,2768,"Black",null,178,0
5469,2768,"Mint green",null,178,0
5470,2769,"Grey",390,450,1
5471,2771,"Olive",null,40,1
5472,2771,"Blue",6,40,0
5473,2772,"Azure",null,985,1
5474,2773,"Blue",null,399,1
5475,2773,"Turquoise",370,399,0
5476,2774,"Tan",null,977,1
5477,2774,"Teal",null,977,0
5478,2774,"Silver",null,977,0
5479,2774,"Pink",null,1217,0
5480,2776,"Green",null,548,1
5481,2776,"Pink",null,548,0
5482,2777,"Mint green",null,309,1
5483,2777,"Salmon",null,309,0
5484,2777,"Grey",null,309,0
5485,2777,"Magenta",null,309,0
5486,2777,"Sky blue",null,309,0
5487,2778,"Orchid",null,96,1
5488,2778,"Silver",null,96,0
5489,2779,"Azure",null,775,1
5490,2779,"Black",376,775,0
5491,2779,"Cyan",null,775,0
5492,2780,"Purple",660,674,1
5493,2780,"Pink",null,674,0
5494,2780,"Orange",null,674,0
5495,2780,"Turquoise",121,674,0
5496,2780,"Lavender",null,674,0
5497,2781,"White",null,222,1
5498,2781,"Blue",null,186,0
5499,2781,"Indigo",null,222,0
5500,2782,"Orchid",228,847,1
5501,2782,"Salmon",null,847,0
5502,2782,"Silver",null,847,0
5503,2783,"Indigo",null,127,1
5504,2783,"Teal",null,127,0
5505,2784,"Tan",null,211,1
5506,2785,"White",null,1,1
5507,2785,"Lime",null,1,0
5508,2785,"Teal",null,1,0
5509,2786,"Pink",null,757,1
5510,2787,"Green",null,556,1
